OrderID,OrderDate,ShipDate,CustomerID,CustomerName,Segment,Gender,AgeGroup,LoyaltyLevel,Country,State,City,Region,ProductID,ProductName,Category,SubCategory,Brand,Quantity,UnitPrice,Discount,Revenue,Cost,Profit,ProfitMargin,PaymentMethod,ShippingMode,DeliveryDays,OrderPriority,ReturnStatus,CustomerRating,DiscountLevel,Year,Month,Quarter
ORD04962,2024-09-27,2024-10-06,CUST8377,Customer_1712,Corporate,Female,26-35,Gold,USA,New York,Seattle,North,PROD672,Rice Bag,Grocery,Rice Bag,UrbanMart,4,458.14,0.08,1685.96,1120.62,565.34,33.53,PayPal,Express,9,High,Not Returned,4.0,Low Discount,2024,9,3
ORD04963,2024-01-09,2024-01-17,CUST6485,Customer_12,Home Office,Male,26-35,Bronze,USA,Texas,Dallas,East,PROD173,Snacks,Grocery,Snacks,PrimeGoods,4,557.97,0.13,1941.74,1245.32,696.42,35.87,Debit Card,Standard,8,Low,Not Returned,4.0,Medium Discount,2024,1,1
ORD04964,2024-04-01,2024-04-09,CUST2666,Customer_1389,Home Office,Female,60+,Bronze,USA,California,Austin,North,PROD252,Keyboard,Electronics,Keyboard,FreshLine,2,818.6,0.11,1457.11,764.09,693.02,47.56,UPI,Express,8,Critical,Returned,1.0,Medium Discount,2024,4,2
ORD04965,2024-07-26,2024-08-01,CUST1662,Customer_1798,Consumer,Male,36-45,Bronze,USA,Texas,Austin,Central,PROD654,Desk,Furniture,Desk,PrimeGoods,4,460.98,0.09,1677.97,1313.47,364.5,21.72,Debit Card,Standard,6,High,Not Returned,4.0,Low Discount,2024,7,3
ORD04966,2024-08-16,2024-08-25,CUST7609,Customer_137,Corporate,Male,26-35,Bronze,USA,Florida,Chicago,Central,PROD339,Jacket,Clothing,Jacket,NovaTech,6,532.54,0.18,2620.1,1479.53,1140.57,43.53,Credit Card,Standard,9,Medium,Not Returned,5.0,Medium Discount,2024,8,3
ORD04967,2024-04-19,2024-04-21,CUST2063,Customer_654,Consumer,Female,26-35,Bronze,USA,Washington,Dallas,South,PROD439,Shoes,Clothing,Shoes,NovaTech,1,1020.62,0.12,898.15,543.68,354.47,39.47,PayPal,Standard,2,Medium,Not Returned,4.0,Medium Discount,2024,4,2
ORD04968,2024-04-30,2024-05-01,CUST1295,Customer_942,Home Office,Female,36-45,Gold,USA,Illinois,Dallas,North,PROD304,Snacks,Grocery,Snacks,UrbanMart,5,824.79,0.03,4000.23,2950.75,1049.48,26.24,Debit Card,Standard,1,Low,Not Returned,5.0,Low Discount,2024,4,2
ORD04969,2025-08-02,2025-08-11,CUST5805,Customer_67,Corporate,Female,36-45,Platinum,USA,Washington,Dallas,South,PROD102,Hoodie,Clothing,Hoodie,FreshLine,6,43.04,0.29,183.35,109.91,73.44,40.05,Credit Card,Express,9,Critical,Not Returned,2.0,High Discount,2025,8,3
ORD04970,2025-06-11,2025-06-17,CUST9083,Customer_1461,Home Office,Male,46-60,Silver,USA,Washington,Chicago,South,PROD898,Jacket,Clothing,Jacket,UrbanMart,8,836.87,0.12,5891.56,4516.29,1375.27,23.34,Credit Card,Standard,6,Critical,Returned,5.0,Medium Discount,2025,6,2
ORD04971,2025-03-28,2025-04-06,CUST5782,Customer_725,Consumer,Female,46-60,Silver,USA,California,San Francisco,West,PROD247,Mouse,Electronics,Mouse,FreshLine,3,127.95,0.23,295.56,152.75,142.81,48.32,PayPal,Express,9,Medium,Not Returned,4.0,High Discount,2025,3,1
ORD04972,2025-02-19,2025-02-27,CUST8072,Customer_1279,Consumer,Female,36-45,Gold,USA,Texas,New York,East,PROD550,Snacks,Grocery,Snacks,PrimeGoods,5,285.17,0.02,1397.33,980.03,417.3,29.86,PayPal,Standard,8,Low,Not Returned,1.0,Low Discount,2025,2,1
ORD04973,2025-01-29,2025-01-31,CUST7064,Customer_974,Home Office,Male,60+,Gold,USA,California,Dallas,North,PROD191,Table,Furniture,Table,FreshLine,6,616.88,0.07,3442.19,1688.46,1753.73,50.95,Cash,Same Day,2,Low,Not Returned,4.0,Low Discount,2025,1,1
ORD04974,2024-11-27,2024-12-06,CUST8593,Customer_844,Corporate,Female,36-45,Bronze,USA,California,Dallas,East,PROD554,Headphones,Electronics,Headphones,FreshLine,4,135.96,0.13,473.14,258.84,214.3,45.29,Cash,Standard,9,Critical,Not Returned,3.0,Medium Discount,2024,11,4
ORD04975,2025-02-07,2025-02-10,CUST5414,Customer_964,Corporate,Female,60+,Bronze,USA,Florida,San Francisco,North,PROD799,Keyboard,Electronics,Keyboard,NovaTech,6,758.35,0.22,3549.08,1769.17,1779.91,50.15,Cash,Express,3,Critical,Not Returned,3.0,High Discount,2025,2,1
ORD04976,2024-11-14,2024-11-19,CUST9735,Customer_1481,Corporate,Female,18-25,Platinum,USA,Washington,Austin,East,PROD252,Coffee,Grocery,Coffee,UrbanMart,4,524.61,0.02,2056.47,1482.63,573.84,27.9,UPI,Express,5,Medium,Not Returned,3.0,Low Discount,2024,11,4
ORD04977,2024-12-24,2024-12-28,CUST5918,Customer_1624,Home Office,Female,18-25,Bronze,USA,New York,Seattle,East,PROD326,Shoes,Clothing,Shoes,PrimeGoods,2,549.83,0.04,1055.67,721.05,334.62,31.7,Credit Card,Express,4,High,Returned,2.0,Low Discount,2024,12,4
ORD04978,2025-02-24,2025-02-26,CUST7754,Customer_1572,Corporate,Female,60+,Platinum,USA,California,Seattle,Central,PROD156,Laptop,Electronics,Laptop,NovaTech,9,345.5,0.05,2954.02,1993.37,960.65,32.52,UPI,Express,2,Low,Not Returned,2.0,Low Discount,2025,2,1
ORD04979,2025-09-10,2025-09-14,CUST3266,Customer_367,Corporate,Female,46-60,Bronze,USA,Illinois,Chicago,Central,PROD988,Coffee,Grocery,Coffee,PrimeGoods,4,593.08,0.04,2277.43,1119.36,1158.07,50.85,PayPal,Standard,4,Medium,Not Returned,1.0,Low Discount,2025,9,3
ORD04980,2024-10-10,2024-10-11,CUST2077,Customer_819,Consumer,Female,60+,Silver,USA,Washington,Miami,North,PROD910,Bookshelf,Furniture,Bookshelf,FreshLine,6,505.81,0.09,2761.72,2104.3,657.42,23.8,UPI,Express,1,Critical,Returned,2.0,Low Discount,2024,10,4
ORD04981,2025-04-24,2025-04-30,CUST5813,Customer_1048,Corporate,Female,18-25,Bronze,USA,Texas,Chicago,Central,PROD476,Table,Furniture,Table,PrimeGoods,6,1133.6,0.29,4829.14,3478.0,1351.14,27.98,PayPal,Standard,6,Medium,Not Returned,5.0,High Discount,2025,4,2
ORD04982,2024-06-27,2024-06-29,CUST5261,Customer_1065,Consumer,Male,60+,Platinum,USA,Washington,New York,West,PROD733,T-Shirt,Clothing,T-Shirt,NovaTech,7,942.46,0.15,5607.64,2812.53,2795.11,49.84,Debit Card,Same Day,2,Low,Not Returned,3.0,Medium Discount,2024,6,2
ORD04983,2025-10-10,2025-10-17,CUST1598,Customer_155,Consumer,Female,18-25,Platinum,USA,Illinois,Austin,North,PROD771,Coffee,Grocery,Coffee,UrbanMart,2,804.07,0.25,1206.11,690.77,515.34,42.73,UPI,Standard,7,Medium,Not Returned,1.0,High Discount,2025,10,4
ORD04984,2025-08-10,2025-08-14,CUST8183,Customer_1611,Corporate,Female,26-35,Bronze,USA,Texas,Miami,Central,PROD967,Jeans,Clothing,Jeans,FreshLine,2,168.08,0.06,315.99,206.0,109.99,34.81,PayPal,Standard,4,Medium,Not Returned,1.0,Low Discount,2025,8,3
ORD04985,2025-11-10,2025-11-12,CUST1780,Customer_1537,Consumer,Male,46-60,Platinum,USA,Florida,Seattle,South,PROD270,Sofa,Furniture,Sofa,FreshLine,2,697.39,0.26,1032.14,745.72,286.42,27.75,Credit Card,Express,2,Critical,Not Returned,4.0,High Discount,2025,11,4
ORD04986,2025-09-26,2025-09-30,CUST7616,Customer_738,Corporate,Female,26-35,Platinum,USA,New York,Seattle,East,PROD496,Monitor,Electronics,Monitor,FreshLine,1,815.94,0.3,571.16,415.31,155.85,27.29,UPI,Standard,4,Low,Not Returned,4.0,High Discount,2025,9,3
ORD04987,2024-03-16,2024-03-21,CUST2497,Customer_1184,Corporate,Male,46-60,Bronze,USA,New York,New York,North,PROD997,Table,Furniture,Table,ValuePlus,5,968.88,0.29,3439.52,2284.1,1155.42,33.59,Debit Card,Same Day,5,High,Not Returned,3.0,High Discount,2024,3,1
ORD04988,2025-07-28,2025-08-04,CUST1686,Customer_975,Consumer,Female,26-35,Platinum,USA,Illinois,New York,Central,PROD315,Headphones,Electronics,Headphones,NovaTech,5,1175.26,0.28,4230.94,2485.48,1745.46,41.25,Credit Card,Express,7,Critical,Not Returned,2.0,High Discount,2025,7,3
ORD04989,2025-01-20,2025-01-21,CUST8452,Customer_122,Home Office,Male,26-35,Platinum,USA,Washington,San Francisco,North,PROD874,Table,Furniture,Table,NovaTech,7,682.52,0.03,4634.31,2177.99,2456.32,53.0,UPI,Express,1,Critical,Returned,5.0,Low Discount,2025,1,1
ORD04990,2024-12-01,2024-12-08,CUST9505,Customer_602,Home Office,Male,36-45,Silver,USA,New York,Seattle,West,PROD965,Keyboard,Electronics,Keyboard,NovaTech,9,1163.04,0.26,7745.85,4831.89,2913.96,37.62,Credit Card,Standard,7,Medium,Not Returned,2.0,High Discount,2024,12,4
ORD04991,2025-04-29,2025-05-06,CUST4982,Customer_627,Consumer,Female,46-60,Gold,USA,Texas,Dallas,Central,PROD376,Laptop,Electronics,Laptop,UrbanMart,8,627.38,0.27,3663.9,2889.26,774.64,21.14,PayPal,Same Day,7,High,Not Returned,2.0,High Discount,2025,4,2
ORD04992,2025-12-25,2025-12-29,CUST7945,Customer_862,Home Office,Male,18-25,Bronze,USA,Washington,Dallas,West,PROD305,Headphones,Electronics,Headphones,PrimeGoods,9,67.39,0.14,521.6,403.18,118.42,22.7,Debit Card,Standard,4,Critical,Returned,1.0,Medium Discount,2025,12,4
ORD04993,2024-07-20,2024-07-27,CUST8741,Customer_1191,Corporate,Female,36-45,Bronze,USA,Washington,Austin,North,PROD816,Office Chair,Furniture,Office Chair,PrimeGoods,8,339.96,0.29,1930.97,1338.98,591.99,30.66,UPI,Same Day,7,Critical,Not Returned,5.0,High Discount,2024,7,3
ORD04994,2024-02-22,2024-03-02,CUST1250,Customer_360,Corporate,Female,60+,Gold,USA,Florida,Miami,North,PROD448,Headphones,Electronics,Headphones,PrimeGoods,4,449.96,0.04,1727.85,1342.05,385.8,22.33,UPI,Standard,9,Medium,Not Returned,4.0,Low Discount,2024,2,1
ORD04995,2024-01-30,2024-02-03,CUST4086,Customer_655,Consumer,Female,18-25,Gold,USA,Florida,Seattle,North,PROD920,Snacks,Grocery,Snacks,NovaTech,7,393.26,0.3,1926.97,1121.18,805.79,41.82,Cash,Express,4,Medium,Not Returned,4.0,High Discount,2024,1,1
ORD04996,2024-07-11,2024-07-18,CUST2585,Customer_433,Corporate,Female,18-25,Silver,USA,New York,Seattle,East,PROD659,T-Shirt,Clothing,T-Shirt,NovaTech,1,1144.74,0.09,1041.71,576.47,465.24,44.66,Credit Card,Express,7,Low,Not Returned,4.0,Low Discount,2024,7,3
ORD04997,2024-08-01,2024-08-03,CUST8023,Customer_1178,Home Office,Male,60+,Bronze,USA,Texas,Miami,North,PROD853,Bookshelf,Furniture,Bookshelf,NovaTech,1,420.29,0.01,416.09,211.38,204.71,49.2,Cash,Express,2,Medium,Not Returned,1.0,Low Discount,2024,8,3
ORD04998,2024-02-29,2024-03-02,CUST8216,Customer_678,Corporate,Male,46-60,Silver,USA,Texas,Chicago,Central,PROD779,Headphones,Electronics,Headphones,PrimeGoods,8,130.11,0.24,791.07,509.3,281.77,35.62,Cash,Standard,2,Low,Not Returned,5.0,High Discount,2024,2,1
ORD04999,2024-05-04,2024-05-06,CUST1065,Customer_1203,Consumer,Female,18-25,Bronze,USA,Washington,Austin,South,PROD897,Cooking Oil,Grocery,Cooking Oil,PrimeGoods,5,855.76,0.18,3508.62,1998.96,1509.66,43.03,Debit Card,Standard,2,High,Not Returned,1.0,Medium Discount,2024,5,2
ORD05000,2024-09-22,2024-09-25,CUST1019,Customer_1653,Home Office,Female,46-60,Platinum,USA,New York,Austin,Central,PROD458,T-Shirt,Clothing,T-Shirt,ValuePlus,3,890.75,0.07,2485.19,1208.4,1276.79,51.38,Credit Card,Same Day,3,Critical,Not Returned,1.0,Low Discount,2024,9,3
ORD05001,2024-07-03,2024-07-08,CUST8138,Customer_3,Consumer,Female,26-35,Bronze,USA,Washington,San Francisco,Central,PROD768,Shoes,Clothing,Shoes,FreshLine,8,1036.21,0.01,8206.78,6546.72,1660.06,20.23,Cash,Standard,5,Critical,Not Returned,4.0,Low Discount,2024,7,3
ORD05002,2024-07-24,2024-07-29,CUST8302,Customer_1227,Corporate,Male,18-25,Silver,USA,Florida,Seattle,South,PROD134,Jacket,Clothing,Jacket,PrimeGoods,5,407.57,0.06,1915.58,984.37,931.21,48.61,Cash,Standard,5,Low,Not Returned,4.0,Low Discount,2024,7,3
ORD05003,2025-10-02,2025-10-09,CUST3389,Customer_1613,Corporate,Male,18-25,Gold,USA,California,Dallas,East,PROD477,Cooking Oil,Grocery,Cooking Oil,PrimeGoods,7,1129.95,0.04,7593.26,5208.17,2385.09,31.41,Credit Card,Express,7,Low,Not Returned,3.0,Low Discount,2025,10,4
ORD05004,2024-04-16,2024-04-24,CUST7215,Customer_623,Corporate,Male,60+,Bronze,USA,Florida,Dallas,West,PROD604,Coffee,Grocery,Coffee,FreshLine,1,630.02,0.17,522.92,409.17,113.75,21.75,Debit Card,Same Day,8,High,Not Returned,2.0,Medium Discount,2024,4,2
ORD05005,2025-09-30,2025-10-01,CUST8246,Customer_1629,Home Office,Female,26-35,Gold,USA,Florida,Dallas,North,PROD849,Monitor,Electronics,Monitor,PrimeGoods,6,116.26,0.13,606.88,443.92,162.96,26.85,UPI,Standard,1,Medium,Not Returned,2.0,Medium Discount,2025,9,3
ORD05006,2025-01-12,2025-01-20,CUST4448,Customer_485,Consumer,Female,36-45,Bronze,USA,Texas,Seattle,Central,PROD245,Shoes,Clothing,Shoes,FreshLine,1,1196.34,0.03,1160.45,811.38,349.07,30.08,PayPal,Standard,8,High,Returned,4.0,Low Discount,2025,1,1
ORD05007,2024-02-15,2024-02-20,CUST6547,Customer_1247,Home Office,Female,46-60,Gold,USA,Florida,Chicago,West,PROD122,Bookshelf,Furniture,Bookshelf,FreshLine,8,1178.3,0.28,6787.01,4965.25,1821.76,26.84,Cash,Standard,5,Low,Not Returned,5.0,High Discount,2024,2,1
ORD05008,2024-09-14,2024-09-16,CUST7951,Customer_253,Corporate,Male,26-35,Gold,USA,Florida,Seattle,Central,PROD680,Office Chair,Furniture,Office Chair,FreshLine,3,123.9,0.08,341.96,255.65,86.31,25.24,Cash,Same Day,2,High,Not Returned,5.0,Low Discount,2024,9,3
ORD05009,2025-07-21,2025-07-24,CUST3202,Customer_794,Corporate,Female,46-60,Gold,USA,Florida,Miami,North,PROD370,Shoes,Clothing,Shoes,ValuePlus,9,672.22,0.15,5142.48,3839.34,1303.14,25.34,Cash,Express,3,Critical,Not Returned,2.0,Medium Discount,2025,7,3
ORD05010,2024-08-07,2024-08-15,CUST5994,Customer_937,Corporate,Male,46-60,Gold,USA,Texas,Austin,West,PROD388,Monitor,Electronics,Monitor,PrimeGoods,6,248.18,0.23,1146.59,520.91,625.68,54.57,Debit Card,Standard,8,Low,Not Returned,4.0,High Discount,2024,8,3
ORD05011,2024-07-17,2024-07-26,CUST6701,Customer_1818,Consumer,Male,36-45,Gold,USA,Illinois,Miami,West,PROD606,Jacket,Clothing,Jacket,NovaTech,7,493.13,0.17,2865.09,1546.78,1318.31,46.01,PayPal,Express,9,Low,Returned,2.0,Medium Discount,2024,7,3
ORD05012,2024-01-27,2024-01-28,CUST7316,Customer_723,Home Office,Male,36-45,Bronze,USA,Texas,Seattle,Central,PROD967,Hoodie,Clothing,Hoodie,NovaTech,9,816.18,0.16,6170.32,3002.56,3167.76,51.34,UPI,Same Day,1,Medium,Not Returned,3.0,Medium Discount,2024,1,1
ORD05013,2025-08-30,2025-09-06,CUST5935,Customer_1843,Corporate,Male,36-45,Bronze,USA,Washington,Austin,North,PROD636,Keyboard,Electronics,Keyboard,ValuePlus,6,1026.9,0.01,6099.79,3248.76,2851.03,46.74,PayPal,Standard,7,Critical,Not Returned,2.0,Low Discount,2025,8,3
ORD05014,2025-01-08,2025-01-13,CUST2027,Customer_24,Corporate,Female,60+,Silver,USA,New York,Dallas,East,PROD802,Laptop,Electronics,Laptop,FreshLine,9,103.54,0.22,726.85,459.9,266.95,36.73,Credit Card,Express,5,High,Returned,1.0,High Discount,2025,1,1
ORD05015,2024-03-09,2024-03-17,CUST8672,Customer_1337,Home Office,Male,36-45,Gold,USA,New York,Dallas,West,PROD171,T-Shirt,Clothing,T-Shirt,ValuePlus,2,777.96,0.27,1135.82,713.21,422.61,37.21,PayPal,Standard,8,Medium,Not Returned,5.0,High Discount,2024,3,1
ORD05016,2024-02-08,2024-02-16,CUST8028,Customer_745,Home Office,Male,18-25,Gold,USA,Washington,Seattle,East,PROD665,Jeans,Clothing,Jeans,UrbanMart,9,220.8,0.2,1589.76,870.59,719.17,45.24,Credit Card,Standard,8,Low,Not Returned,4.0,Medium Discount,2024,2,1
ORD05017,2025-07-23,2025-07-28,CUST7158,Customer_88,Home Office,Female,60+,Silver,USA,New York,Dallas,Central,PROD198,Hoodie,Clothing,Hoodie,ValuePlus,2,1061.93,0.02,2081.38,1517.29,564.09,27.1,Credit Card,Express,5,Critical,Not Returned,1.0,Low Discount,2025,7,3
ORD05018,2024-06-30,2024-07-03,CUST7373,Customer_1259,Consumer,Male,60+,Bronze,USA,Texas,Miami,North,PROD899,Sofa,Furniture,Sofa,NovaTech,9,1070.09,0.1,8667.73,4938.48,3729.25,43.02,Debit Card,Standard,3,Low,Not Returned,2.0,Low Discount,2024,6,2
ORD05019,2025-08-22,2025-08-31,CUST7438,Customer_1201,Consumer,Male,46-60,Bronze,USA,New York,Seattle,Central,PROD231,Bookshelf,Furniture,Bookshelf,NovaTech,2,667.2,0.19,1080.86,811.81,269.05,24.89,Cash,Same Day,9,Medium,Not Returned,5.0,Medium Discount,2025,8,3
ORD05020,2025-07-28,2025-07-30,CUST4910,Customer_1534,Consumer,Female,60+,Bronze,USA,Texas,Dallas,South,PROD252,Snacks,Grocery,Snacks,ValuePlus,4,399.39,0.19,1294.02,997.2,296.82,22.94,UPI,Express,2,Medium,Not Returned,1.0,Medium Discount,2025,7,3
ORD05021,2024-06-14,2024-06-18,CUST9371,Customer_544,Consumer,Female,18-25,Silver,USA,Texas,Seattle,West,PROD825,Mouse,Electronics,Mouse,FreshLine,7,735.73,0.2,4120.09,2066.41,2053.68,49.85,PayPal,Express,4,Low,Not Returned,1.0,Medium Discount,2024,6,2
ORD05022,2024-06-30,2024-07-06,CUST7673,Customer_1677,Home Office,Female,46-60,Silver,USA,Texas,Austin,East,PROD260,Jacket,Clothing,Jacket,UrbanMart,1,1095.21,0.11,974.74,639.8,334.94,34.36,Credit Card,Standard,6,Low,Not Returned,5.0,Medium Discount,2024,6,2
ORD05023,2024-04-20,2024-04-29,CUST8271,Customer_463,Consumer,Female,46-60,Platinum,USA,Illinois,Chicago,West,PROD173,Bookshelf,Furniture,Bookshelf,FreshLine,2,934.99,0.07,1739.08,924.38,814.7,46.85,Credit Card,Standard,9,Critical,Not Returned,5.0,Low Discount,2024,4,2
ORD05024,2025-08-10,2025-08-17,CUST8425,Customer_1657,Consumer,Female,36-45,Bronze,USA,Florida,Dallas,East,PROD932,Keyboard,Electronics,Keyboard,PrimeGoods,2,1192.09,0.21,1883.5,1327.89,555.61,29.5,Cash,Same Day,7,Low,Not Returned,2.0,High Discount,2025,8,3
ORD05025,2024-03-13,2024-03-14,CUST6023,Customer_1029,Home Office,Female,60+,Gold,USA,New York,Chicago,South,PROD561,Keyboard,Electronics,Keyboard,UrbanMart,7,1190.42,0.01,8249.61,5140.86,3108.75,37.68,UPI,Standard,1,Critical,Not Returned,1.0,Low Discount,2024,3,1
ORD05026,2024-04-04,2024-04-13,CUST6908,Customer_1572,Corporate,Male,26-35,Silver,USA,New York,Austin,West,PROD612,Mouse,Electronics,Mouse,UrbanMart,6,1131.68,0.06,6382.68,5087.19,1295.49,20.3,Cash,Same Day,9,High,Returned,1.0,Low Discount,2024,4,2
ORD05027,2024-01-28,2024-02-02,CUST3001,Customer_135,Consumer,Male,18-25,Platinum,USA,Illinois,Seattle,North,PROD865,Snacks,Grocery,Snacks,PrimeGoods,6,1032.1,0.12,5449.49,3666.78,1782.71,32.71,UPI,Standard,5,High,Not Returned,1.0,Medium Discount,2024,1,1
ORD05028,2025-08-21,2025-08-28,CUST3270,Customer_1861,Home Office,Male,60+,Platinum,USA,Washington,Miami,North,PROD702,Hoodie,Clothing,Hoodie,NovaTech,4,969.11,0.25,2907.33,2283.13,624.2,21.47,Debit Card,Standard,7,High,Not Returned,4.0,High Discount,2025,8,3
ORD05029,2025-02-10,2025-02-16,CUST2774,Customer_1481,Consumer,Female,18-25,Platinum,USA,California,Dallas,Central,PROD576,Cereal,Grocery,Cereal,NovaTech,3,417.29,0.3,876.31,688.28,188.03,21.46,Cash,Standard,6,High,Not Returned,3.0,High Discount,2025,2,1
ORD05030,2025-09-05,2025-09-09,CUST2093,Customer_1872,Consumer,Female,46-60,Platinum,USA,Florida,Austin,East,PROD676,Shoes,Clothing,Shoes,UrbanMart,6,671.48,0.08,3706.57,1723.4,1983.17,53.5,UPI,Same Day,4,Critical,Not Returned,1.0,Low Discount,2025,9,3
ORD05031,2025-08-24,2025-08-29,CUST3001,Customer_900,Consumer,Female,36-45,Gold,USA,Florida,Dallas,East,PROD183,Cooking Oil,Grocery,Cooking Oil,NovaTech,7,532.34,0.27,2720.26,1883.02,837.24,30.78,Debit Card,Standard,5,High,Not Returned,2.0,High Discount,2025,8,3
ORD05032,2025-03-04,2025-03-06,CUST4247,Customer_1024,Home Office,Male,60+,Silver,USA,Washington,Seattle,West,PROD884,Hoodie,Clothing,Hoodie,ValuePlus,8,461.45,0.1,3322.44,2255.78,1066.66,32.1,Debit Card,Same Day,2,Medium,Not Returned,5.0,Low Discount,2025,3,1
ORD05033,2024-04-12,2024-04-16,CUST2312,Customer_458,Corporate,Female,60+,Platinum,USA,Texas,Seattle,East,PROD998,Keyboard,Electronics,Keyboard,UrbanMart,8,239.88,0.24,1458.47,1020.65,437.82,30.02,UPI,Same Day,4,Critical,Not Returned,5.0,High Discount,2024,4,2
ORD05034,2024-06-19,2024-06-28,CUST6628,Customer_1198,Consumer,Female,36-45,Bronze,USA,California,Austin,South,PROD635,Coffee,Grocery,Coffee,ValuePlus,5,1125.56,0.06,5290.13,2688.91,2601.22,49.17,UPI,Standard,9,Medium,Not Returned,5.0,Low Discount,2024,6,2
ORD05035,2024-04-16,2024-04-23,CUST4131,Customer_1171,Consumer,Female,18-25,Platinum,USA,Washington,New York,South,PROD715,Jeans,Clothing,Jeans,UrbanMart,3,880.81,0.04,2536.73,1597.24,939.49,37.04,UPI,Standard,7,Medium,Not Returned,4.0,Low Discount,2024,4,2
ORD05036,2024-05-03,2024-05-08,CUST7535,Customer_1174,Corporate,Male,46-60,Silver,USA,Washington,Miami,West,PROD345,Rice Bag,Grocery,Rice Bag,UrbanMart,6,950.91,0.05,5420.19,2665.05,2755.14,50.83,UPI,Standard,5,Medium,Not Returned,5.0,Low Discount,2024,5,2
ORD05037,2025-12-19,2025-12-21,CUST8237,Customer_1122,Home Office,Female,36-45,Gold,USA,New York,San Francisco,South,PROD616,Cereal,Grocery,Cereal,ValuePlus,5,17.05,0.01,84.4,52.12,32.28,38.25,Credit Card,Standard,2,Low,Not Returned,1.0,Low Discount,2025,12,4
ORD05038,2024-10-06,2024-10-09,CUST3928,Customer_1234,Corporate,Female,60+,Silver,USA,Florida,New York,Central,PROD546,Cereal,Grocery,Cereal,PrimeGoods,5,429.31,0.07,1996.29,1116.31,879.98,44.08,UPI,Standard,3,Medium,Not Returned,2.0,Low Discount,2024,10,4
ORD05039,2024-07-11,2024-07-13,CUST6375,Customer_1969,Corporate,Female,60+,Silver,USA,Florida,Chicago,East,PROD722,Snacks,Grocery,Snacks,FreshLine,5,98.46,0.29,349.53,217.41,132.12,37.8,PayPal,Same Day,2,Low,Not Returned,2.0,High Discount,2024,7,3
ORD05040,2025-04-30,2025-05-05,CUST6179,Customer_1625,Home Office,Female,18-25,Silver,USA,Florida,Seattle,South,PROD575,Headphones,Electronics,Headphones,ValuePlus,8,267.2,0.22,1667.33,958.95,708.38,42.49,Cash,Standard,5,Low,Returned,3.0,High Discount,2025,4,2
ORD05041,2025-08-11,2025-08-12,CUST2501,Customer_58,Consumer,Male,36-45,Platinum,USA,Illinois,Dallas,Central,PROD858,Jacket,Clothing,Jacket,UrbanMart,5,969.78,0.04,4654.94,2532.69,2122.25,45.59,Debit Card,Standard,1,Critical,Returned,1.0,Low Discount,2025,8,3
ORD05042,2024-09-02,2024-09-06,CUST3254,Customer_1576,Home Office,Male,60+,Gold,USA,Illinois,Seattle,West,PROD464,Bookshelf,Furniture,Bookshelf,ValuePlus,9,19.22,0.07,160.87,97.99,62.88,39.09,Credit Card,Same Day,4,Low,Not Returned,1.0,Low Discount,2024,9,3
ORD05043,2024-07-30,2024-08-06,CUST7411,Customer_44,Consumer,Male,60+,Gold,USA,Texas,Austin,East,PROD694,Hoodie,Clothing,Hoodie,ValuePlus,8,155.25,0.25,931.5,529.77,401.73,43.13,PayPal,Same Day,7,High,Not Returned,4.0,High Discount,2024,7,3
ORD05044,2024-07-07,2024-07-10,CUST7870,Customer_115,Home Office,Male,46-60,Gold,USA,Texas,San Francisco,Central,PROD601,Shoes,Clothing,Shoes,UrbanMart,3,26.8,0.2,64.32,36.21,28.11,43.7,Cash,Standard,3,High,Not Returned,3.0,Medium Discount,2024,7,3
ORD05045,2025-12-04,2025-12-08,CUST1027,Customer_636,Corporate,Male,26-35,Gold,USA,Texas,Chicago,Central,PROD497,Desk,Furniture,Desk,UrbanMart,4,112.83,0.24,343.0,169.8,173.2,50.5,Credit Card,Same Day,4,Medium,Returned,5.0,High Discount,2025,12,4
